class,x1,y1,v1,x2,y2,v2,x3,y3,v3,x4,y4,v4,x5,y5,v5,x6,y6,v6,x7,y7,v7,x8,y8,v8,x9,y9,v9,x10,y10,v10,x11,y11,v11,x12,y12,v12,x13,y13,v13,x14,y14,v14,x15,y15,v15,x16,y16,v16,x17,y17,v17
correct,343.4461669921875,234.37469482421875,0.8241891860961914,341.4012451171875,212.88925170898438,0.7571410536766052,339.5823059082031,228.54244995117188,0.37533336877822876,374.4573669433594,174.03932189941406,0.8353850841522217,367.61944580078125,206.92694091796875,0.14426422119140625,466.5418701171875,186.7906951904297,0.9947481751441956,460.0184326171875,213.2418212890625,0.9706902503967285,527.4693603515625,364.2647705078125,0.9843489527702332,542.2206420898438,350.75079345703125,0.8444837927818298,517.5546875,535.3964233398438,0.9088988304138184,551.959716796875,531.444580078125,0.6779980063438416,774.6017456054688,218.4070281982422,0.9968715310096741,754.3951416015625,256.85223388671875,0.9936150312423706,993.298095703125,369.2440490722656,0.9834587574005127,981.1015014648438,373.69134521484375,0.9707902073860168,1252.24658203125,427.9564514160156,0.8739440441131592,1221.76171875,425.96380615234375,0.8595289587974548
correct,343.35858154296875,235.67877197265625,0.8289428353309631,340.8257141113281,214.43397521972656,0.7646702527999878,338.3998107910156,230.47666931152344,0.38753387331962585,373.87127685546875,176.59678649902344,0.8362794518470764,366.06707763671875,210.26675415039062,0.15145918726921082,467.54095458984375,191.85076904296875,0.9946439266204834,460.46185302734375,214.68679809570312,0.9712035059928894,526.632568359375,372.0509338378906,0.9831653833389282,540.830078125,349.84295654296875,0.8446225523948669,513.80419921875,535.75244140625,0.9022056460380554,548.49951171875,532.19775390625,0.6763022541999817,778.3368530273438,223.77682495117188,0.9966367483139038,757.9107666015625,260.73211669921875,0.9934036135673523,995.6453857421875,369.3008728027344,0.9832768440246582,984.1552124023438,373.2347717285156,0.9715521931648254,1252.59814453125,432.56219482421875,0.876806914806366,1224.28759765625,427.8824462890625,0.8656288981437683
correct,340.0849914550781,240.77908325195312,0.8304412961006165,337.50567626953125,218.66355895996094,0.7701499462127686,335.1685485839844,235.67144775390625,0.3839697539806366,371.8184509277344,178.8384246826172,0.8470651507377625,364.7335205078125,214.71530151367188,0.15147416293621063,465.960693359375,191.2997589111328,0.9951213002204895,463.8109130859375,221.9924774169922,0.973491907119751,525.6907348632812,364.0518493652344,0.9846092462539673,547.6024169921875,358.90679931640625,0.8524525761604309,511.7701110839844,540.4131469726562,0.9057509899139404,545.9475708007812,539.092529296875,0.6799336671829224,780.8143310546875,228.3155517578125,0.9968974590301514,763.6864013671875,267.86090087890625,0.9938300251960754,999.1696166992188,372.0380554199219,0.9832973480224609,986.5360717773438,378.09039306640625,0.9712636470794678,1251.4090576171875,430.1878662109375,0.877301037311554,1223.1995849609375,425.53839111328125,0.8659973740577698
correct,348.464111328125,250.86187744140625,0.9105215072631836,343.8031311035156,226.36231994628906,0.8933618664741516,347.26885986328125,243.17529296875,0.4571426510810852,371.3236389160156,181.6710968017578,0.9122431874275208,384.3282165527344,217.18914794921875,0.1261381059885025,468.0667724609375,193.78695678710938,0.9979783892631531,476.3189697265625,222.185791015625,0.9797074794769287,534.31396484375,357.6287841796875,0.9945574998855591,557.9185180664062,348.3385925292969,0.8745307922363281,522.54638671875,541.49560546875,0.9593253135681152,556.7210693359375,527.6005859375,0.738092839717865,767.4680786132812,254.46673583984375,0.9977619647979736,754.8840942382812,291.0803527832031,0.9938703775405884,999.146484375,388.6059265136719,0.9758901000022888,967.7718505859375,391.0075378417969,0.9479324817657471,1237.71240234375,420.0544738769531,0.8057818412780762,1187.3271484375,415.65032958984375,0.7682220339775085
correct,337.92864990234375,247.89459228515625,0.8525422215461731,334.009521484375,224.53775024414062,0.80488520860672,331.3278503417969,244.481689453125,0.3897828757762909,369.6314392089844,181.25645446777344,0.8540906310081482,361.1842041015625,223.8348846435547,0.13234378397464752,474.021484375,190.73219299316406,0.9964273571968079,468.1818542480469,227.42587280273438,0.9657301306724548,541.9107666015625,354.357177734375,0.990803599357605,567.6563720703125,352.5384521484375,0.8308418393135071,516.010498046875,539.739501953125,0.9394639730453491,547.5716552734375,537.0146484375,0.6774083971977234,783.7271728515625,246.341552734375,0.996920108795166,760.4474487304688,286.7093811035156,0.9919958114624023,1019.196533203125,383.32550048828125,0.9771013855934143,991.58544921875,392.9651184082031,0.9508537650108337,1244.95947265625,423.3608093261719,0.8287602066993713,1200.65478515625,413.39263916015625,0.7899029850959778
correct,337.7177734375,255.19097900390625,0.8330650925636292,333.6329650878906,232.170166015625,0.7640373706817627,330.76739501953125,251.25149536132812,0.37775856256484985,366.44451904296875,190.04489135742188,0.8155726194381714,356.1020202636719,230.85818481445312,0.13817688822746277,468.2080078125,198.36849975585938,0.9957601428031921,462.30413818359375,234.61163330078125,0.9623286128044128,543.368896484375,355.33355712890625,0.9895126223564148,572.1142578125,353.640869140625,0.8315274119377136,516.1279296875,538.8338623046875,0.9350360035896301,548.3945922851562,535.57177734375,0.6856468319892883,775.9119873046875,252.69195556640625,0.9966226816177368,752.6063232421875,292.99334716796875,0.991532027721405,1018.5386962890625,386.03662109375,0.97587651014328,994.4653930664062,394.353759765625,0.9504073262214661,1240.5848388671875,424.20135498046875,0.8261306285858154,1202.310302734375,414.8412170410156,0.7901636958122253
correct,334.7120361328125,263.8756408691406,0.8000311255455017,330.19586181640625,242.44482421875,0.7142099142074585,329.6359558105469,259.7926940917969,0.34255483746528625,361.0034484863281,202.18563842773438,0.8002730011940002,356.67138671875,238.675048828125,0.14553405344486237,458.8659973144531,209.7588653564453,0.9954042434692383,463.4469909667969,244.1732177734375,0.9692869782447815,534.5004272460938,364.0006103515625,0.9880509376525879,575.864990234375,365.5478210449219,0.8618007898330688,511.6862487792969,538.0125122070312,0.9264022707939148,554.455078125,533.505126953125,0.7166592478752136,774.9674072265625,258.37896728515625,0.9971488118171692,760.0558471679688,297.85235595703125,0.9937870502471924,1010.4967041015625,386.1789245605469,0.9815154075622559,992.9234619140625,390.8540344238281,0.9663309454917908,1239.11962890625,425.666259765625,0.8693158030509949,1207.46630859375,417.68389892578125,0.8520625829696655
correct,332.43896484375,272.664306640625,0.8048862814903259,325.10552978515625,252.13552856445312,0.7115374803543091,328.5055847167969,270.5077209472656,0.3477824330329895,350.86175537109375,212.62466430664062,0.7913026213645935,354.69476318359375,250.96588134765625,0.14610743522644043,452.5218200683594,216.15069580078125,0.9960875511169434,459.4155578613281,251.99008178710938,0.9703400135040283,545.2088623046875,360.27825927734375,0.9908623695373535,580.1741333007812,361.2623291015625,0.8735567331314087,519.96923828125,538.4224853515625,0.9417573809623718,559.8412475585938,528.5349731445312,0.7425004243850708,768.2099609375,268.7001953125,0.997714638710022,754.0965576171875,308.89154052734375,0.9946538209915161,1004.9359130859375,387.1937561035156,0.9832140207290649,986.9803466796875,395.3779296875,0.9671343564987183,1241.227783203125,426.323974609375,0.8753374218940735,1201.690673828125,417.555419921875,0.8519854545593262
correct,327.6656188964844,291.326416015625,0.7654285430908203,317.71539306640625,270.96417236328125,0.6278055310249329,323.69940185546875,290.65887451171875,0.34690365195274353,340.81488037109375,230.75770568847656,0.7105123400688171,348.38531494140625,271.86810302734375,0.17200632393360138,445.085693359375,229.40338134765625,0.9938989877700806,455.0074768066406,268.9815979003906,0.9705355763435364,545.5845947265625,365.2712097167969,0.9853320717811584,585.9191284179688,372.4837341308594,0.8899781107902527,518.2569580078125,540.85302734375,0.9167063236236572,561.6043701171875,528.5779418945312,0.765813946723938,763.3203735351562,276.5527648925781,0.9968336224555969,751.0420532226562,318.2763977050781,0.9940922856330872,1004.130615234375,390.6322937011719,0.9771623015403748,987.4752197265625,400.7322998046875,0.9641282558441162,1236.6318359375,424.3848876953125,0.8500173687934875,1199.9549560546875,415.2322998046875,0.8414504528045654
correct,337.1783447265625,312.298828125,0.8538898825645447,327.966796875,290.390625,0.817471444606781,338.5531921386719,304.9176330566406,0.2937415540218353,343.8453063964844,249.57864379882812,0.8267037868499756,374.3775329589844,278.46600341796875,0.0795782208442688,451.43487548828125,246.7420654296875,0.9978395700454712,458.07196044921875,271.8979797363281,0.9724709987640381,561.942138671875,359.08599853515625,0.9965929388999939,578.2788696289062,359.46240234375,0.8968579173088074,542.81298828125,532.2059326171875,0.9807800650596619,565.6707153320312,522.0498046875,0.8386787176132202,766.4081420898438,303.2308349609375,0.9982227683067322,754.649169921875,341.47637939453125,0.9946168065071106,1028.0025634765625,400.91717529296875,0.9653964638710022,989.8491821289062,408.6841735839844,0.9251764416694641,1233.6171875,399.85003662109375,0.7714817523956299,1192.9490966796875,404.16485595703125,0.733941376209259
correct,330.0577087402344,326.9493103027344,0.8348297476768494,321.1832275390625,305.995361328125,0.7860103249549866,332.0288391113281,319.62310791015625,0.27993032336235046,336.87646484375,265.4532775878906,0.7886455059051514,367.86285400390625,292.16851806640625,0.0800531655550003,446.7713928222656,259.02386474609375,0.9973211884498596,453.2109680175781,282.7935791015625,0.969622790813446,562.037841796875,364.5858459472656,0.9958474040031433,578.1852416992188,363.950927734375,0.8990560173988342,542.6558227539062,532.1300048828125,0.9779861569404602,562.86767578125,527.4454956054688,0.8454718589782715,767.9136962890625,313.93499755859375,0.9978715181350708,755.5091552734375,351.96697998046875,0.994053304195404,1042.06396484375,404.81732177734375,0.9607131481170654,1000.7760009765625,411.1771240234375,0.922835111618042,1235.742431640625,398.876708984375,0.7630197405815125,1193.294921875,407.04022216796875,0.7362528443336487
correct,331.1401672363281,341.1307373046875,0.7988103032112122,320.9931945800781,320.93316650390625,0.7294002175331116,333.76800537109375,334.96380615234375,0.2565712630748749,331.2957763671875,279.5001525878906,0.7506343722343445,366.4853820800781,307.3418273925781,0.08227740228176117,438.5758056640625,267.5932312011719,0.9966352581977844,449.0284118652344,296.6426086425781,0.9715525507926941,561.4727783203125,368.5033264160156,0.9948945045471191,576.6213989257812,378.2405700683594,0.9101049304008484,544.420654296875,530.30615234375,0.9732485413551331,558.7286376953125,530.8884887695312,0.8491308093070984,762.7099609375,320.9624328613281,0.9978969097137451,753.0408935546875,361.4635009765625,0.9947799444198608,1031.099609375,413.33087158203125,0.9615256190299988,994.053466796875,421.676025390625,0.9307529330253601,1241.587890625,404.224365234375,0.7686893939971924,1200.555419921875,414.9530029296875,0.7524644732475281
correct,304.0270080566406,353.6399841308594,0.7197745442390442,294.7030334472656,332.5343933105469,0.621568500995636,305.6275329589844,350.1335754394531,0.23392529785633087,316.19061279296875,290.02734375,0.7244569659233093,344.7477722167969,326.1044006347656,0.09528139233589172,428.72613525390625,279.43572998046875,0.9950026869773865,445.54022216796875,314.555419921875,0.9678003787994385,551.12255859375,370.5923156738281,0.9908971190452576,570.9639892578125,383.0362548828125,0.9076880812644958,545.1104736328125,527.0210571289062,0.9576379656791687,563.483154296875,530.9217529296875,0.8353158831596375,743.37109375,334.98211669921875,0.9974736571311951,739.0370483398438,375.211181640625,0.9947595000267029,997.927001953125,411.44818115234375,0.9678238034248352,988.9991455078125,418.6825256347656,0.9488742351531982,1207.62109375,410.88067626953125,0.8273422718048096,1191.3719482421875,413.15814208984375,0.8216710090637207
correct,301.3724365234375,368.8341064453125,0.7659928798675537,291.3425598144531,347.6617431640625,0.6932806968688965,302.1253662109375,366.82568359375,0.2755592465400696,313.5038146972656,304.19268798828125,0.7771062850952148,341.1572570800781,343.7618713378906,0.10249727219343185,427.11541748046875,291.440185546875,0.9960913062095642,443.0515441894531,329.37347412109375,0.971665620803833,553.8707275390625,378.0300598144531,0.9925841093063354,570.9642333984375,391.8376770019531,0.9074088931083679,540.5120849609375,531.4517822265625,0.9622267484664917,566.84130859375,530.2825317382812,0.8287159204483032,736.9344482421875,345.59283447265625,0.9979228377342224,732.045654296875,387.00384521484375,0.9953680038452148,981.428466796875,415.39971923828125,0.9741395711898804,977.7443237304688,427.8143310546875,0.9553422331809998,1207.4481201171875,419.88623046875,0.8519005179405212,1194.239013671875,422.7911376953125,0.8392501473426819
correct,295.340087890625,362.7611083984375,0.4338395893573761,284.84716796875,348.26007080078125,0.278683602809906,293.1623840332031,364.9988708496094,0.13538187742233276,312.0345153808594,316.8069763183594,0.4449627697467804,321.2656555175781,350.2809753417969,0.09943880140781403,421.4737854003906,305.6832275390625,0.9830612540245056,425.71368408203125,338.91064453125,0.9194028973579407,547.6197509765625,386.616943359375,0.9755271673202515,563.7000732421875,399.208740234375,0.839544951915741,542.96142578125,531.5731201171875,0.9124693274497986,565.927978515625,529.971923828125,0.7628273367881775,746.361328125,348.4196472167969,0.9954063892364502,736.0147094726562,390.659423828125,0.9913500547409058,997.3609619140625,409.0821533203125,0.970465898513794,1004.6785278320312,420.0967712402344,0.9541944861412048,1209.33740234375,432.6759033203125,0.8710880279541016,1201.438232421875,425.3459777832031,0.8637498617172241
correct,287.8408203125,387.51715087890625,0.7029451727867126,279.4586486816406,368.1624755859375,0.6681520938873291,287.4643859863281,386.6933898925781,0.21321789920330048,305.93414306640625,328.2568054199219,0.7828887701034546,325.7615966796875,366.7638244628906,0.07711304724216461,421.5894775390625,315.3629455566406,0.9953201413154602,431.8892822265625,351.551513671875,0.9509793519973755,549.7127685546875,388.5030212402344,0.9921614527702332,560.9796142578125,400.8672790527344,0.8512747883796692,538.5626831054688,534.7078247070312,0.9599924683570862,572.011962890625,526.5007934570312,0.7641410827636719,735.7792358398438,368.2130126953125,0.9972944855690002,727.36572265625,408.4443359375,0.9927302002906799,980.1776123046875,424.8202209472656,0.9698441624641418,979.1702880859375,430.99517822265625,0.9387425184249878,1200.2259521484375,426.9082336425781,0.8458322286605835,1191.115234375,420.30157470703125,0.8188731074333191
correct,287.9405822753906,394.99688720703125,0.7338481545448303,277.85107421875,375.638671875,0.6956084966659546,286.25970458984375,395.97265625,0.2491799145936966,301.7926025390625,335.5201416015625,0.7982308268547058,320.79388427734375,378.4958190917969,0.0902986004948616,415.26611328125,321.0848083496094,0.9960442781448364,425.15618896484375,362.48077392578125,0.9592205286026001,548.3201293945312,391.95050048828125,0.9930949807167053,549.14404296875,409.7264404296875,0.8637920618057251,537.7788696289062,537.0826416015625,0.9631046652793884,559.6244506835938,532.9259033203125,0.7706071138381958,725.891357421875,372.17144775390625,0.9977676868438721,718.2683715820312,414.9895935058594,0.9939372539520264,959.989013671875,421.0333251953125,0.9759339690208435,964.2362060546875,434.9184265136719,0.9488350749015808,1192.183837890625,429.23858642578125,0.8723621964454651,1184.596923828125,422.60662841796875,0.8440717458724976
correct,276.49810791015625,400.94024658203125,0.7414640188217163,267.50164794921875,382.29681396484375,0.7219077944755554,273.34295654296875,402.3227844238281,0.2510029673576355,295.2327880859375,345.25360107421875,0.8179155588150024,307.398681640625,388.3539123535156,0.08511333912611008,412.7231750488281,333.6292724609375,0.9963182210922241,414.0977478027344,375.76068115234375,0.954222559928894,548.7061157226562,400.98211669921875,0.993503987789154,539.2681884765625,418.7564697265625,0.8434068560600281,541.4581298828125,538.4320678710938,0.9649228453636169,556.9945068359375,532.6707153320312,0.7500022649765015,724.5772094726562,380.591552734375,0.9977536797523499,711.6185913085938,424.0010681152344,0.9933631420135498,959.9378662109375,426.198486328125,0.9774768948554993,961.7714233398438,441.0372619628906,0.9484251737594604,1185.7950439453125,432.42437744140625,0.8809915781021118,1179.734375,427.47381591796875,0.8483327627182007
correct,275.7792663574219,410.0245666503906,0.7375500202178955,267.6264953613281,392.8846435546875,0.7277538776397705,273.3271179199219,409.71331787109375,0.2446465641260147,295.394775390625,359.3992919921875,0.8186940550804138,308.1198425292969,395.1514587402344,0.08253204077482224,414.62774658203125,352.21856689453125,0.9961048364639282,414.90625,383.17523193359375,0.9516555070877075,552.4071044921875,413.260009765625,0.9931281805038452,541.490966796875,416.65087890625,0.8387730717658997,545.049072265625,543.2179565429688,0.9631231427192688,561.5604858398438,529.1510009765625,0.7511113882064819,736.9566650390625,395.7261962890625,0.9974468946456909,723.6847534179688,434.4122314453125,0.9925940632820129,979.521484375,436.05859375,0.9736925959587097,978.6600341796875,438.776123046875,0.9420793652534485,1202.5706787109375,437.8428955078125,0.8657397031784058,1196.0152587890625,426.7409973144531,0.836223840713501
correct,276.161376953125,422.6883239746094,0.7717112898826599,265.5769958496094,404.9735107421875,0.7426275014877319,274.61334228515625,423.635009765625,0.3069959282875061,287.463134765625,368.7582702636719,0.8134264349937439,307.3114318847656,408.4768981933594,0.10903327912092209,405.1128234863281,355.7218933105469,0.9961276650428772,410.3983154296875,396.20318603515625,0.961596667766571,551.429443359375,411.41412353515625,0.992506206035614,539.26171875,433.34271240234375,0.8605909943580627,543.2662353515625,544.252685546875,0.9600270390510559,553.564697265625,539.8798828125,0.7680269479751587,727.2604370117188,400.70599365234375,0.9972673654556274,717.1134643554688,443.6051025390625,0.9927311539649963,970.6297607421875,439.1379699707031,0.970937192440033,970.9006958007812,447.22503662109375,0.9400928020477295,1201.5159912109375,441.459228515625,0.8486104011535645,1193.60009765625,431.88470458984375,0.8209257125854492
correct,271.3175964355469,429.0235900878906,0.7471193075180054,262.1277160644531,411.6849670410156,0.7478324174880981,268.3367614746094,430.79278564453125,0.2570113241672516,289.29052734375,376.93841552734375,0.8424469232559204,301.8695983886719,418.2547607421875,0.08636092394590378,406.12896728515625,362.330322265625,0.9965733289718628,407.0298156738281,405.4251708984375,0.954414963722229,546.9391479492188,408.5223388671875,0.9941135048866272,525.5281982421875,436.170166015625,0.8328384757041931,541.6912231445312,544.9591064453125,0.966690182685852,547.484619140625,538.3317260742188,0.7380090951919556,731.196044921875,408.651611328125,0.9976781010627747,718.8268432617188,453.16778564453125,0.9926887154579163,972.9878540039062,443.5732116699219,0.9738401174545288,976.1156616210938,452.52740478515625,0.9365330338478088,1208.5765380859375,443.2744140625,0.8582873344421387,1202.3460693359375,429.5672607421875,0.818906843662262
correct,268.9078369140625,435.3862609863281,0.7520439624786377,259.7020568847656,417.54156494140625,0.7547240853309631,264.37481689453125,439.02630615234375,0.2739865183830261,289.31207275390625,384.469482421875,0.8473458886146545,297.9921875,432.24932861328125,0.09359991550445557,405.2490539550781,366.9900207519531,0.9963158965110779,406.02313232421875,423.16680908203125,0.9554508328437805,541.5228271484375,404.04559326171875,0.9931661486625671,519.6083984375,455.5533752441406,0.8254910111427307,541.0340576171875,546.3971557617188,0.9613739848136902,537.121337890625,549.0653076171875,0.7207541465759277,731.7862548828125,413.1703796386719,0.9973456263542175,719.1918334960938,463.6997375488281,0.9918580651283264,984.6068725585938,439.80377197265625,0.9721775650978088,986.8572387695312,455.1712951660156,0.9346511363983154,1213.6068115234375,442.5256652832031,0.8583303689956665,1207.0208740234375,430.9385681152344,0.8229304552078247
correct,262.0752868652344,441.0481872558594,0.6983864903450012,254.3096923828125,424.53240966796875,0.712622344493866,258.8819274902344,444.7852478027344,0.22336547076702118,286.83099365234375,393.0928955078125,0.8350993394851685,295.0450744628906,437.77410888671875,0.07758533209562302,402.9272155761719,373.7328186035156,0.9954368472099304,403.0937805175781,427.4017333984375,0.9417849183082581,538.2393798828125,406.1373596191406,0.9922422170639038,513.1272583007812,456.2981262207031,0.7955411672592163,540.1837768554688,548.150634765625,0.9579834342002869,523.075927734375,553.1561889648438,0.6887176036834717,727.4420776367188,417.125244140625,0.9967918992042542,714.7027587890625,465.948486328125,0.9898707270622253,984.3577270507812,444.7310791015625,0.9677301049232483,986.2775268554688,455.8221435546875,0.9228535890579224,1204.7137451171875,440.92926025390625,0.8446912169456482,1198.64111328125,428.4551696777344,0.8047952651977539
correct,268.0892028808594,455.3599853515625,0.5291872620582581,258.14630126953125,439.71966552734375,0.4705946743488312,267.583251953125,458.625,0.14381641149520874,282.767333984375,407.2485046386719,0.6755084991455078,304.76776123046875,447.6289367675781,0.0683368369936943,394.814208984375,382.18896484375,0.9902836680412292,407.8691101074219,427.5766906738281,0.9415156841278076,536.4564208984375,411.1158142089844,0.9849019646644592,518.6058349609375,453.8333740234375,0.8549214601516724,548.04736328125,550.32421875,0.9405400156974792,529.082763671875,553.9945068359375,0.7702121138572693,717.2469482421875,423.7232666015625,0.9965741634368896,714.9732666015625,469.13848876953125,0.9927243590354919,963.8961181640625,439.7063903808594,0.9671062231063843,975.9177856445312,448.8512268066406,0.944481372833252,1199.22021484375,441.96563720703125,0.8782296180725098,1193.724365234375,433.482421875,0.8707277774810791
correct,262.90667724609375,460.28717041015625,0.6251571774482727,254.65634155273438,444.629150390625,0.5865931510925293,262.54425048828125,463.5018615722656,0.18583600223064423,284.1390075683594,412.69647216796875,0.7607268691062927,303.41375732421875,453.2039794921875,0.07625288516283035,396.8153991699219,386.6058654785156,0.9933261871337891,410.3255920410156,435.13201904296875,0.9578163027763367,537.6127319335938,408.0417175292969,0.98833829164505,517.3161010742188,458.9493713378906,0.8760101199150085,546.5545654296875,548.52294921875,0.9505848288536072,523.272705078125,553.8462524414062,0.7899331450462341,717.8402709960938,428.08160400390625,0.9974034428596497,716.1664428710938,474.02606201171875,0.994367778301239,961.8985595703125,443.72210693359375,0.973186194896698,975.58935546875,452.005859375,0.9536889791488647,1201.73095703125,441.2705383300781,0.8927298784255981,1195.55908203125,434.40924072265625,0.8857719898223877
correct,276.4149169921875,470.38592529296875,0.735908031463623,267.3639831542969,451.5859375,0.7622681856155396,274.9560852050781,471.10247802734375,0.18973377346992493,290.4466857910156,416.771240234375,0.8454309105873108,309.9837646484375,461.1015625,0.04849955439567566,405.07965087890625,391.82568359375,0.9972444772720337,403.17999267578125,447.7901611328125,0.9442907571792603,544.7618408203125,405.7221374511719,0.9963305592536926,506.0396423339844,465.3915710449219,0.8153451681137085,542.0308227539062,545.34619140625,0.9811907410621643,512.2713623046875,554.3043823242188,0.7550570368766785,715.7725219726562,443.3476867675781,0.9980036616325378,702.1904296875,494.3828125,0.9920502305030823,991.4231567382812,441.885498046875,0.9710220694541931,979.6354370117188,464.6431884765625,0.91916424036026,1197.5067138671875,431.98101806640625,0.8715610504150391,1184.750244140625,439.66546630859375,0.8233094811439514
correct,274.21728515625,475.6000671386719,0.7186798453330994,265.693603515625,456.33660888671875,0.756005048751831,273.35357666015625,476.20166015625,0.1778692901134491,290.9283752441406,421.0768127441406,0.8512290120124817,310.4335632324219,466.0986633300781,0.04527202993631363,406.04400634765625,394.6207580566406,0.9968474507331848,407.93927001953125,457.3114013671875,0.9429662823677063,548.9427490234375,404.35296630859375,0.9957179427146912,512.7511596679688,480.17462158203125,0.8067423701286316,540.1646728515625,545.1254272460938,0.9779274463653564,498.49920654296875,562.4645385742188,0.7333039045333862,718.3046264648438,447.7547302246094,0.997809112071991,707.6679077148438,500.12823486328125,0.991657018661499,986.220458984375,451.144287109375,0.969761073589325,976.7425537109375,473.60455322265625,0.918329119682312,1195.425048828125,439.11419677734375,0.8677033185958862,1182.853759765625,447.9914855957031,0.8224625587463379
correct,275.628662109375,480.39215087890625,0.7635965347290039,266.1661071777344,460.5576477050781,0.7867266535758972,273.9814147949219,481.09088134765625,0.22022707760334015,289.7300720214844,424.2893981933594,0.8598044514656067,310.3122253417969,471.26654052734375,0.05834483355283737,408.2659606933594,397.54754638671875,0.9973795413970947,412.8377685546875,465.16986083984375,0.958739161491394,552.05712890625,405.814453125,0.9959688186645508,524.3311157226562,490.08294677734375,0.8471227288246155,537.5860595703125,545.2769775390625,0.9785121083259583,494.3681335449219,564.280517578125,0.7738990783691406,728.490234375,447.7548828125,0.9980192184448242,719.1727294921875,501.37274169921875,0.9931055903434753,1000.0389404296875,455.36566162109375,0.970535933971405,985.4061279296875,477.04656982421875,0.9268336296081543,1195.4627685546875,436.0643310546875,0.8675892949104309,1182.679443359375,444.3544006347656,0.8316949009895325
correct,270.9537048339844,479.27960205078125,0.7251691818237305,261.97003173828125,460.40008544921875,0.7697017788887024,269.66839599609375,480.3985900878906,0.18061423301696777,287.6450500488281,426.9627685546875,0.8597468137741089,307.7900695800781,472.60137939453125,0.04461633414030075,407.25,401.7022399902344,0.9968919157981873,409.9914855957031,465.1114501953125,0.9408429265022278,556.65185546875,405.16668701171875,0.9956757426261902,524.912353515625,481.31060791015625,0.7973626255989075,539.8265380859375,544.433837890625,0.9772759079933167,494.266845703125,562.1687622070312,0.7202216982841492,718.9539184570312,453.865478515625,0.9977656602859497,708.2977294921875,505.594970703125,0.9913796186447144,991.6396484375,453.92156982421875,0.9707275629043579,979.032470703125,476.26123046875,0.9207679033279419,1196.401123046875,441.974365234375,0.8740840554237366,1184.3115234375,452.42950439453125,0.8309330940246582
correct,269.87255859375,481.6311950683594,0.7017953991889954,259.6340637207031,462.88470458984375,0.7459341883659363,268.598876953125,483.4875793457031,0.1672876626253128,282.6795349121094,429.24658203125,0.8493391871452332,305.8658142089844,476.3885192871094,0.04362046718597412,404.16595458984375,402.86663818359375,0.9967678785324097,406.9667053222656,469.7610778808594,0.9398618340492249,557.426513671875,406.5715026855469,0.9956509470939636,524.7159423828125,488.6722412109375,0.7966004014015198,538.697021484375,545.4239501953125,0.9767611026763916,491.8838806152344,564.6862182617188,0.7164769768714905,720.0215454101562,454.8480224609375,0.9978158473968506,709.3034057617188,508.2396240234375,0.9915628433227539,993.1983032226562,454.3822021484375,0.9712737798690796,979.4051513671875,478.171875,0.9217104911804199,1200.113525390625,443.18548583984375,0.8757595419883728,1187.856201171875,453.58056640625,0.8327859044075012
correct,268.85174560546875,483.93743896484375,0.698501467704773,258.7682800292969,464.7097473144531,0.7340108752250671,267.2828063964844,485.06884765625,0.18067190051078796,281.6233825683594,430.3609313964844,0.8324466347694397,304.05615234375,477.10797119140625,0.049313172698020935,402.966796875,404.6473388671875,0.9958531856536865,408.00439453125,471.5514221191406,0.9421345591545105,555.6903686523438,408.9048156738281,0.993808925151825,529.2792358398438,491.84295654296875,0.8066740036010742,539.778076171875,544.7223510742188,0.9686709642410278,493.6373291015625,566.7095336914062,0.7201097011566162,723.156005859375,454.21417236328125,0.9972062706947327,713.8146362304688,507.4383544921875,0.9908005595207214,998.10009765625,455.21514892578125,0.9658303260803223,983.1678466796875,476.7655029296875,0.9203060269355774,1202.896240234375,442.53082275390625,0.8634616732597351,1191.0810546875,453.71124267578125,0.8318607807159424
correct,271.039794921875,484.40185546875,0.6695142388343811,261.0106506347656,464.87249755859375,0.7094959616661072,270.06817626953125,485.19036865234375,0.1641300618648529,283.4073486328125,427.69354248046875,0.8278862833976746,307.1474914550781,473.85595703125,0.04713379591703415,400.0229187011719,400.32757568359375,0.9954652190208435,411.8099060058594,465.67626953125,0.9388386607170105,547.7648315429688,408.956298828125,0.9934337139129639,530.0939331054688,489.00408935546875,0.8019337058067322,538.4252319335938,544.385986328125,0.9670334458351135,496.7182312011719,567.9061889648438,0.7101671099662781,719.4378662109375,449.6485290527344,0.9972142577171326,714.9539184570312,501.903564453125,0.9909443855285645,982.420166015625,455.25543212890625,0.9671507477760315,971.941650390625,476.4822998046875,0.9227516651153564,1193.22900390625,443.1749267578125,0.8698197603225708,1182.82861328125,452.31439208984375,0.8379822373390198
correct,272.483154296875,476.69049072265625,0.6913424730300903,263.6012268066406,457.51654052734375,0.7310566902160645,271.73077392578125,477.9835205078125,0.16780473291873932,288.63262939453125,422.6741638183594,0.8477606177330017,309.7633056640625,469.19854736328125,0.045859597623348236,402.591552734375,396.2719421386719,0.9963160157203674,409.6158447265625,463.5251159667969,0.9450933337211609,545.857177734375,407.57958984375,0.9946951270103455,518.8524169921875,493.185546875,0.8073779940605164,538.6647338867188,544.6512451171875,0.9721003770828247,492.01898193359375,566.0309448242188,0.7138388156890869,712.9085693359375,445.989990234375,0.997677743434906,705.4398193359375,499.189453125,0.991818904876709,978.478759765625,451.87127685546875,0.9702157974243164,967.607666015625,472.88690185546875,0.9243199229240417,1194.211669921875,437.95672607421875,0.8744916319847107,1182.315673828125,445.6559143066406,0.8374968767166138
